timestamp_ms,x,y,z
1767334614390,9.979032516479492,-0.1149216815829277,1.1300631761550903
1767334614403,9.816226959228516,-0.23942017555236816,1.436521053314209
1767334614431,9.634267807006836,-0.363918662071228,1.7525556087493896
1767334614444,9.567230224609375,-0.4405331015586853,2.1068975925445557
1767334614470,9.720458984375,-0.3256114423274994,2.078166961669922
1767334614484,9.835380554199219,-0.363918662071228,1.9153614044189453
1767334614510,9.950302124023438,-0.38307225704193115,1.9728221893310547
1767334614528,9.950302124023438,-0.49799394607543945,2.097320795059204
1767334614550,10.228029251098633,-0.5267243981361389,2.097320795059204
1767334614565,10.438719749450684,-0.6607996821403503,1.8483237028121948
1767334614591,10.955866813659668,-0.9097966551780701,1.656787633895874
1767334614606,11.453861236572266,-0.8236053586006165,1.7621324062347412
1767334614631,11.08994197845459,-0.5267243981361389,2.126051187515259
1767334614643,10.400412559509277,-0.5650315880775452,2.806004285812378
1767334614670,9.749189376831055,-0.5937620401382446,3.514688014984131
1767334614684,9.47146224975586,-0.5746083855628967,3.8594532012939453
1767334614714,9.643844604492188,-0.3064578175544739,3.955221176147461
1767334614724,9.797073364257812,-0.14365209639072418,3.88818359375
1767334614750,9.682151794433594,0.0,3.6583402156829834
1767334614765,9.251194953918457,0.06703764945268631,3.361459255218506
1767334614790,8.829815864562988,0.19153612852096558,3.0166940689086914
1767334614804,9.02135181427002,0.33518823981285095,2.75812029838562
1767334614831,9.279925346374512,0.40222588181495667,2.4229321479797363
1767334614845,9.327810287475586,0.5267243981361389,2.183511972427368
1767334614871,8.96389102935791,0.507570743560791,2.1739351749420166
1767334614886,8.370129585266113,0.33518823981285095,2.518700122833252
1767334614910,7.987056732177734,0.2968810200691223,2.873042106628418
1767334614926,8.149862289428711,0.15322890877723694,3.00711727142334
1767334614950,8.686163902282715,0.4118026793003082,2.499546527862549
1767334614965,8.9064302444458,0.5841852426528931,1.800439715385437
1767334614990,8.753201484680176,0.545877993106842,1.235408067703247
1767334615008,8.619126319885254,0.35434186458587646,1.0055646896362305
1767334615031,8.619126319885254,0.43095630407333374,1.072602391242981
1767334615044,8.65743350982666,0.40222588181495667,1.3503297567367554
1767334615071,8.743624687194824,0.38307225704193115,1.6663644313812256
1767334615086,8.9064302444458,0.23942017555236816,1.7525556087493896
1767334615109,9.165003776550293,0.22026655077934265,1.6759412288665771
1767334615123,9.241618156433105,0.24899697303771973,1.5610195398330688
1767334615150,9.14585018157959,0.23942017555236816,1.6759412288665771
1767334615165,9.059659004211426,0.05746084079146385,1.7908629179000854
1767334615193,9.174580574035645,0.22026655077934265,1.436521053314209
1767334615203,9.299078941345215,0.20111294090747833,1.2641384601593018
1767334615232,9.394847869873047,0.3064578175544739,1.1204863786697388
1767334615244,9.299078941345215,0.35434186458587646,1.0438719987869263
1767334615271,9.423578262329102,0.38307225704193115,1.0821791887283325
1767334615287,9.548076629638672,0.4118026793003082,1.1492167711257935
1767334615309,9.768342971801758,0.2298433631658554,1.3694833517074585
1767334615324,9.883264541625977,0.13407529890537262,1.6950948238372803
1767334615351,9.959878921508789,-0.06703764945268631,2.1739351749420166
1767334615365,10.132261276245117,-0.038307227194309235,2.3271639347076416
1767334615394,10.429142951965332,-0.2106897532939911,2.3558945655822754
1767334615404,11.080365180969238,-0.4596867263317108,2.1547815799713135
1767334615432,11.405977249145508,-0.6607996821403503,2.1068975925445557
1767334615443,11.35809326171875,-0.5267243981361389,2.212242364883423
1767334615472,10.994174003601074,-0.40222588181495667,2.652775526046753
1767334615486,10.869675636291504,-0.43095630407333374,3.227383852005005
1767334615510,10.611102104187012,-0.7374141216278076,3.5721490383148193
1767334615526,10.323798179626465,-0.8331822156906128,3.974374771118164
1767334615552,9.921571731567383,-1.0630255937576294,4.367023944854736
1767334615565,9.41400146484375,-0.9576807022094727,4.606443881988525
1767334615591,9.2033109664917,-0.689530074596405,4.558559894561768
1767334615605,9.002198219299316,-0.45010992884635925,4.175487995147705
1767334615632,8.801085472106934,-0.4884171485900879,3.581725835800171
1767334615643,8.47547435760498,-0.5267243981361389,2.75812029838562
1767334615672,8.312667846679688,-0.3447650372982025,1.9536685943603516
1767334615685,8.379706382751465,-0.181959331035614,1.4173674583435059
1767334615710,8.59997272491455,-0.19153612852096558,1.4269442558288574
1767334615724,8.667010307312012,-0.47884035110473633,1.7621324062347412
1767334615755,8.877699851989746,-0.689530074596405,1.9536685943603516
1767334615765,9.47146224975586,-0.6320692300796509,2.1356279850006104
1767334615793,9.576807022094727,-0.5841852426528931,2.1356279850006104
1767334615804,9.346963882446289,-0.545877993106842,1.867477297782898
1767334615832,8.743624687194824,-0.6512228846549988,1.4269442558288574
1767334615843,8.65743350982666,-0.6799532771110535,1.1683704853057861
1767334615870,8.686163902282715,-0.6033388376235962,1.0821791887283325
1767334615885,8.810662269592285,-0.5171475410461426,1.1204863786697388
1767334615910,8.858546257019043,-0.4405331015586853,1.3503297567367554
1767334615925,8.743624687194824,-0.5650315880775452,1.522712230682373
1767334615953,8.667010307312012,-0.5267243981361389,1.4460978507995605
1767334615966,8.743624687194824,-0.35434186458587646,1.235408067703247
1767334615991,8.858546257019043,-0.4118026793003082,0.9385270476341248
1767334616005,8.868123054504395,-0.4884171485900879,0.9481038451194763
1767334616032,8.858546257019043,-0.4884171485900879,0.9193734526634216
1767334616044,9.02135181427002,-0.4884171485900879,0.6991068720817566
1767334616070,9.136273384094238,-0.363918662071228,0.6991068720817566
1767334616085,9.174580574035645,-0.33518823981285095,0.6991068720817566
1767334616111,9.174580574035645,-0.2585737705230713,0.9672574996948242
1767334616127,9.059659004211426,-0.28730419278144836,0.9959878921508789
1767334616153,9.184157371520996,-0.28730419278144836,0.8619126081466675
1767334616164,9.682151794433594,-0.26815059781074524,0.7086837291717529
1767334616190,9.96945571899414,-0.2968810200691223,0.8236053586006165
1767334616203,10.132261276245117,-0.3734954595565796,1.3694833517074585
1767334616230,10.189722061157227,-0.4884171485900879,1.8291701078414917
1767334616245,10.687716484069824,-0.49799394607543945,2.1930887699127197
1767334616273,11.233593940734863,-0.3064578175544739,2.38462495803833
1767334616287,11.463438034057617,-0.13407529890537262,2.6623523235321045
1767334616311,11.396400451660156,-0.19153612852096558,2.7772738933563232
1767334616323,11.099518775939941,-0.3734954595565796,2.6815059185028076
1767334616351,11.176133155822754,-0.363918662071228,2.1164743900299072
1767334616364,11.463438034057617,-0.4118026793003082,1.8100165128707886
1767334616392,11.60708999633789,-0.19153612852096558,1.9823989868164062
1767334616404,10.888829231262207,-0.09576806426048279,2.7772738933563232
1767334616432,9.806650161743164,-0.14365209639072418,3.4189200401306152
1767334616443,9.136273384094238,-0.26815059781074524,3.6296098232269287
1767334616470,9.184157371520996,-0.13407529890537262,3.5434184074401855
1767334616484,9.423578262329102,0.009576806798577309,3.4955344200134277
1767334616510,9.346963882446289,-0.038307227194309235,3.3518824577331543
1767334616525,8.992621421813965,-0.028730420395731926,3.0358476638793945
1767334616551,8.801085472106934,0.0,2.3942017555236816
1767334616565,9.02135181427002,0.1149216815829277,1.723825216293335
1767334616591,9.337387084960938,0.40222588181495667,1.139639973640442
1767334616603,9.490615844726562,0.6033388376235962,1.0055646896362305
1767334616631,9.251194953918457,0.5937620401382446,1.3120225667953491
1767334616644,8.983044624328613,0.5171475410461426,1.7908629179000854
1767334616670,8.619126319885254,0.3734954595565796,2.1739351749420166
1767334616685,8.504204750061035,0.1628057211637497,2.4612393379211426
1767334616710,8.523358345031738,0.17238251864910126,2.5474305152893066
1767334616724,8.465897560119629,0.35434186458587646,2.365471363067627
1767334616751,8.063671112060547,0.28730419278144836,1.9728221893310547
1767334616765,7.814674377441406,0.3064578175544739,1.5705963373184204
1767334616792,8.092401504516602,0.20111294090747833,0.9289502501487732
1767334616804,9.078812599182129,0.26815059781074524,0.40222588181495667
1767334616832,9.500192642211914,0.363918662071228,0.2777273952960968
1767334616844,9.375694274902344,0.4405331015586853,0.3926490843296051
1767334616871,9.02135181427002,0.28730419278144836,0.8619126081466675
1767334616885,8.78193187713623,0.2777273952960968,1.4748282432556152
1767334616910,8.89685344696045,0.28730419278144836,1.8962076902389526
1767334616926,9.117119789123535,0.3734954595565796,2.212242364883423
1767334616952,9.21288776397705,0.2968810200691223,2.0207061767578125
1767334616965,9.260771751403809,0.3447650372982025,1.6184803247451782
1767334616992,9.35654067993164,0.35434186458587646,1.1971008777618408
1767334617004,9.710882186889648,0.4405331015586853,0.8619126081466675
1767334617033,9.586383819580078,0.4692635238170624,0.7948749661445618
1767334617044,9.423578262329102,0.40222588181495667,0.9864110946655273
1767334617070,9.509769439697266,0.3447650372982025,1.3503297567367554
1767334617084,9.787496566772461,0.28730419278144836,1.4748282432556152
1767334617110,10.036493301391602,0.2968810200691223,1.3694833517074585
1767334617125,10.08437728881836,0.24899697303771973,1.3120225667953491
1767334617149,9.940725326538086,0.22026655077934265,1.4173674583435059
1767334617164,9.806650161743164,0.1149216815829277,1.5705963373184204
1767334617190,9.911994934082031,-0.05746084079146385,1.7142484188079834
1767334617204,10.141838073730469,-0.028730420395731926,1.7142484188079834
1767334617231,10.266336441040039,-0.1628057211637497,1.4939818382263184
1767334617244,10.295066833496094,-0.3064578175544739,1.522712230682373
1767334617270,10.611102104187012,-0.3447650372982025,1.6950948238372803
1767334617284,11.08994197845459,-0.2298433631658554,1.8770540952682495
1767334617309,11.1474027633667,-0.1628057211637497,2.097320795059204
1767334617323,10.764330863952637,0.038307227194309235,1.9919757843017578
1767334617349,10.007762908935547,0.028730420395731926,2.078166961669922
1767334617365,9.758766174316406,0.009576806798577309,2.2888567447662354
1767334617389,9.691728591918945,-0.08619125932455063,2.451662540435791
1767334617404,9.835380554199219,-0.3256114423274994,2.4133553504943848
1767334617431,9.739612579345703,-0.4213795065879822,2.6623523235321045
1767334617443,9.66299819946289,-0.5171475410461426,2.7485435009002686
1767334617471,9.509769439697266,-0.4596867263317108,2.75812029838562
1767334617487,9.126696586608887,-0.3447650372982025,2.6144683361053467
1767334617511,8.9064302444458,-0.19153612852096558,2.4612393379211426
1767334617524,8.83939266204834,-0.2585737705230713,2.3367409706115723
1767334617551,8.772355079650879,-0.20111294090747833,2.097320795059204
1767334617565,8.65743350982666,-0.24899697303771973,1.9153614044189453
1767334617590,8.571242332458496,-0.3447650372982025,1.867477297782898
1767334617607,8.552088737487793,-0.33518823981285095,1.6950948238372803
1767334617631,9.011775016784668,-0.40222588181495667,1.522712230682373
1767334617644,9.184157371520996,-0.49799394607543945,1.6759412288665771
1767334617670,9.126696586608887,-0.5746083855628967,1.656787633895874
1767334617684,9.059659004211426,-0.6320692300796509,1.6663644313812256
1767334617709,9.260771751403809,-0.727837324142456,1.7334020137786865
1767334617723,9.758766174316406,-0.6991068720817566,1.7046716213226318
1767334617750,9.940725326538086,-0.6416460275650024,1.6855180263519287
1767334617764,9.66299819946289,-0.7469909191131592,1.6089035272598267
1767334617791,9.366117477416992,-0.7469909191131592,1.4652514457702637
1767334617803,9.251194953918457,-0.8044517636299133,1.4460978507995605
1767334617831,9.385271072387695,-0.7374141216278076,1.455674648284912
1767334617844,9.318233489990234,-0.6799532771110535,1.5610195398330688
1767334617870,8.935160636901855,-0.5267243981361389,1.4077905416488647
1767334617884,8.628703117370605,-0.6703764796257019,1.2545616626739502
1767334617911,8.887276649475098,-0.7948749661445618,1.1492167711257935
1767334617923,9.21288776397705,-0.6129156351089478,0.9097966551780701
1767334617951,9.35654067993164,-0.507570743560791,0.8236053586006165
1767334617969,9.346963882446289,-0.49799394607543945,0.8523358106613159
1767334617990,9.279925346374512,-0.43095630407333374,0.8619126081466675
1767334618005,9.318233489990234,-0.6320692300796509,1.0247182846069336
1767334618031,9.35654067993164,-0.43095630407333374,1.0534487962722778
1767334618044,9.442731857299805,-0.35434186458587646,1.2258312702178955
1767334618072,9.490615844726562,-0.3926490843296051,1.436521053314209
1767334618085,9.423578262329102,-0.3256114423274994,1.5897499322891235
1767334618110,9.481039047241211,-0.4213795065879822,1.599326729774475
1767334618124,9.797073364257812,-0.33518823981285095,1.3407529592514038
1767334618152,10.132261276245117,-0.28730419278144836,1.0342950820922852
1767334618165,10.448296546936035,-0.35434186458587646,0.8331822156906128
1767334618190,10.735600471496582,-0.23942017555236816,1.0438719987869263
1767334618203,10.975020408630371,-0.14365209639072418,1.3215993642807007
1767334618232,11.233593940734863,-0.09576806426048279,1.4460978507995605
1767334618244,11.185709953308105,-0.24899697303771973,1.8579005002975464
1767334618272,10.917559623718262,-0.363918662071228,2.097320795059204
1767334618283,10.773907661437988,-0.1628057211637497,2.403778553009033
1767334618310,10.457873344421387,0.20111294090747833,2.432508945465088
1767334618324,10.08437728881836,0.28730419278144836,2.5091233253479004
1767334618350,9.720458984375,0.38307225704193115,2.557007312774658
1767334618365,9.605537414550781,0.2777273952960968,2.537853717803955
1767334618390,9.567230224609375,0.2585737705230713,2.6431987285614014
1767334618403,9.375694274902344,0.19153612852096558,3.064578056335449
1767334618432,8.887276649475098,-0.12449848651885986,3.44765043258667
1767334618444,8.743624687194824,-0.12449848651885986,3.294421434402466
1767334618470,8.935160636901855,0.1149216815829277,2.806004285812378
1767334618484,9.21288776397705,0.24899697303771973,2.2409727573394775
1767334618511,9.14585018157959,0.2968810200691223,1.723825216293335
1767334618524,8.954314231872559,0.26815059781074524,1.4652514457702637
1767334618550,8.743624687194824,0.19153612852096558,1.1013327836990356
1767334618565,8.973467826843262,0.28730419278144836,1.072602391242981
1767334618591,9.222464561462402,0.1149216815829277,1.4269442558288574
1767334618604,9.097966194152832,0.06703764945268631,1.9249382019042969
1767334618630,8.916007041931152,-0.08619125932455063,2.231395959854126
1767334618643,8.868123054504395,-0.08619125932455063,2.38462495803833
1767334618670,8.676587104797363,0.08619125932455063,1.9823989868164062
1767334618684,8.695740699768066,0.2106897532939911,1.455674648284912
1767334618710,8.848969459533691,0.19153612852096558,1.1492167711257935
1767334618726,8.676587104797363,0.028730420395731926,1.4269442558288574
1767334618750,8.724471092224121,-0.028730420395731926,1.5610195398330688
1767334618769,8.647856712341309,-0.06703764945268631,1.9919757843017578
1767334618790,8.65743350982666,-0.17238251864910126,1.867477297782898
1767334618804,8.973467826843262,-0.028730420395731926,1.4077905416488647
1767334618842,9.988609313964844,0.24899697303771973,0.9864110946655273
1767334618855,9.720458984375,-0.19153612852096558,1.158793568611145
1767334618870,8.858546257019043,-0.24899697303771973,1.3982137441635132
1767334618885,8.78193187713623,-0.09576806426048279,0.9385270476341248
1767334618920,9.251194953918457,0.07661445438861847,1.0342950820922852
1767334618926,9.557653427124023,0.2777273952960968,0.871489405632019
1767334618955,9.509769439697266,0.4213795065879822,1.2545616626739502
1767334618970,9.548076629638672,0.3256114423274994,1.6376339197158813
1767334618990,9.816226959228516,0.5554547905921936,1.8387469053268433
1767334619004,10.247182846069336,0.6224924325942993,2.2409727573394775
1767334619034,10.285490036010742,0.4213795065879822,2.6144683361053467
1767334619044,10.180145263671875,0.2968810200691223,2.940079689025879
1767334619071,10.113107681274414,0.2585737705230713,3.2082302570343018
1767334619087,10.237606048583984,0.20111294090747833,3.2561142444610596
